user_id,trip_id,start_lat,start_lon,end_lat,end_lon,distance_km,speed_kmh,traffic,weather,vehicle_type,timestamp,day_of_week,is_weekend
U309,T9209,25.4127,67.4444,25.853,67.4233,29.21,21.428836867999053,High,Clear,Bus,2025-01-01 03:05:00,2,0
U310,T9210,24.0315,67.6163,23.658,67.4868,18.04,42.91568089301923,Low,Rain,Bus,2025-01-21 16:42:00,1,0
U311,T9211,25.3266,66.7344,24.9102,66.9197,5.45,22.827699646458125,Medium,Clear,Bike,2025-01-17 18:55:00,4,0
U312,T9212,24.0073,66.5416,24.1032,66.13,21.0,61.526337979752384,Low,Clear,Bike,2025-01-11 02:11:00,5,1
U313,T9213,24.9368,66.6253,25.1297,66.4776,26.75,50.35113877889981,Low,Clear,Bus,2025-01-08 15:18:00,2,0
U314,T9214,24.7365,67.1164,24.7519,67.3525,1.28,25.150798022880505,High,Clear,Car,2025-01-20 14:36:00,0,0
U315,T9215,25.386,66.6452,25.2165,66.3113,29.01,43.637291507406324,Medium,Clear,Car,2025-01-16 05:15:00,3,0
U316,T9216,24.2395,66.8537,24.0493,66.5623,7.95,22.47050229635836,High,Rain,Car,2025-01-28 01:36:00,1,0
U317,T9217,24.7658,66.5752,24.4133,66.2498,12.56,17.60197852703869,High,Clear,Bus,2025-01-28 04:56:00,1,0
U318,T9218,24.2416,66.7084,24.7384,66.3141,4.43,56.6203840648344,Low,Clear,Bus,2025-01-25 23:46:00,5,1
U319,T9219,25.2084,67.0293,24.7495,67.3024,9.28,16.97028719163759,Medium,Fog,Car,2025-01-14 02:50:00,1,0
U320,T9220,25.0837,66.8929,25.2994,66.9639,25.05,36.629640264512496,Medium,Clear,Car,2025-01-15 07:21:00,2,0
U321,T9221,24.5778,67.9865,25.0039,67.5554,5.18,23.45502846533271,Medium,Clear,Car,2025-01-17 13:55:00,4,0
U322,T9222,25.3637,67.5512,25.8588,67.365,6.65,50.8506306858363,Low,Clear,Car,2025-01-22 22:08:00,2,0
U323,T9223,24.9846,66.7154,25.4262,66.6191,9.29,66.46756908110588,Low,Clear,Bus,2025-01-08 01:04:00,2,0
U324,T9224,24.557,67.8095,24.2697,67.7845,26.96,17.034404074245394,High,Clear,Car,2025-01-29 00:00:00,2,0
U325,T9225,24.6294,66.5877,24.9814,66.1414,12.93,70.11661319247952,Low,Clear,Bike,2025-01-08 14:25:00,2,0
U326,T9226,24.8231,67.3096,25.0145,67.3348,23.44,35.357508756108004,Low,Clear,Bus,2025-01-04 20:40:00,5,1
U327,T9227,25.1148,67.0761,24.7092,67.1967,27.82,45.31813760565781,Low,Rain,Bike,2025-01-11 21:26:00,5,1
U328,T9228,25.1579,66.8169,25.3141,66.5224,7.07,33.987780363557675,Low,Clear,Bike,2025-01-27 12:41:00,0,0
U329,T9229,24.9878,67.4283,24.9849,67.3697,28.41,14.51466091235341,High,Clear,Bus,2025-01-19 08:00:00,6,1
U330,T9230,24.1589,67.9536,24.313,68.0855,23.7,17.20005975409807,High,Rain,Bus,2025-01-03 05:46:00,4,0
U331,T9231,24.0075,66.5389,23.5101,66.586,28.53,37.02129557487954,Low,Clear,Car,2025-01-22 11:31:00,2,0
U332,T9232,24.1342,66.545,24.6004,67.003,28.29,34.550497589111494,Medium,Clear,Bus,2025-01-02 13:43:00,3,0
U333,T9233,24.6772,67.1482,24.6529,67.6473,20.41,24.911041722169138,Medium,Clear,Bike,2025-01-10 19:58:00,4,0
U334,T9234,24.3238,67.0133,23.9311,67.27,27.66,50.41382486425092,Low,Clear,Bus,2025-01-08 01:47:00,2,0
U335,T9235,24.5092,67.8987,24.2575,68.0051,18.64,61.03463308116691,Low,Clear,Bus,2025-01-01 05:10:00,2,0
U336,T9236,25.0019,67.404,25.3643,66.9552,19.59,32.119212032999464,High,Clear,Bus,2025-01-24 19:52:00,4,0
U337,T9237,24.7801,67.0579,24.7835,66.866,1.15,53.061629364064316,Low,Rain,Bike,2025-01-28 03:00:00,1,0
U338,T9238,25.3019,67.9032,25.408,68.0367,6.11,31.892339572793585,Low,Clear,Bus,2025-01-08 20:01:00,2,0
U339,T9239,24.1403,67.5525,24.2446,67.9718,26.16,40.381244492763656,Low,Rain,Bike,2025-01-03 00:03:00,4,0
U340,T9240,24.8014,67.2278,25.1641,66.7291,14.42,60.971813657101436,Low,Clear,Bus,2025-01-26 11:22:00,6,1
U341,T9241,24.8912,67.5914,25.0495,67.754,4.27,45.929208752442456,Low,Clear,Bus,2025-01-17 16:44:00,4,0
U342,T9242,24.6458,67.8318,25.0308,67.5547,23.26,28.20631264732722,High,Clear,Car,2025-01-13 18:32:00,0,0
U343,T9243,24.0356,67.2156,23.8611,67.4325,6.16,29.721256453739887,Medium,Clear,Bike,2025-01-16 05:22:00,3,0
U344,T9244,24.4632,66.9899,24.2202,66.7214,17.99,47.05113315017001,Low,Rain,Bike,2025-01-30 14:38:00,3,0
U345,T9245,24.4599,66.6882,24.7554,66.5077,16.57,25.809630353780378,High,Rain,Bike,2025-01-16 03:42:00,3,0
U346,T9246,24.7449,66.5976,25.0752,66.6911,14.86,27.737519168340523,High,Clear,Bus,2025-01-17 21:45:00,4,0
U347,T9247,24.6383,67.321,24.2136,67.354,12.32,21.85018802008991,High,Rain,Bike,2025-01-22 13:48:00,2,0
U348,T9248,25.0599,67.8235,24.949,68.0519,27.85,24.30644128134926,High,Clear,Bus,2025-01-25 09:23:00,5,1
U349,T9249,24.6979,67.3326,24.8891,66.9713,10.59,18.77956703597434,High,Clear,Bus,2025-01-16 11:59:00,3,0
U350,T9250,25.04,67.1074,24.9242,67.0456,16.53,20.244190255774747,Medium,Clear,Bus,2025-01-03 01:55:00,4,0
U351,T9251,24.4363,67.035,24.2806,66.7301,12.03,48.0397474625898,Medium,Clear,Car,2025-01-17 00:50:00,4,0
U352,T9252,25.0304,67.5202,25.456,67.8318,3.33,49.17347285077735,Low,Fog,Bus,2025-01-16 12:37:00,3,0
U353,T9253,25.3079,67.9223,25.6614,67.8529,14.73,41.28038175820651,Low,Rain,Bike,2025-01-27 01:33:00,0,0
U354,T9254,24.4183,67.9001,24.564,67.5071,26.75,28.23738080053688,Low,Rain,Bus,2025-01-02 14:33:00,3,0
U355,T9255,24.2216,67.7262,24.4995,68.1926,14.54,29.87201647810085,Medium,Clear,Bus,2025-01-07 18:23:00,1,0
U356,T9256,25.1692,66.7258,25.3247,66.3911,5.26,52.49149403653731,Medium,Clear,Bus,2025-01-18 23:33:00,5,1
U357,T9257,25.0365,67.3634,25.4312,67.6588,13.18,48.498856462593054,Low,Clear,Car,2025-01-13 01:45:00,0,0
U358,T9258,24.1086,66.6222,24.3467,66.3381,12.82,21.97111170166486,High,Clear,Bus,2025-01-04 11:23:00,5,1
U359,T9259,25.1613,67.3154,25.3064,67.2692,9.0,49.42856533738685,Low,Clear,Bike,2025-01-01 23:53:00,2,0
U360,T9260,25.2644,67.6599,25.19,68.0839,18.82,31.8749336890974,Low,Clear,Bike,2025-01-28 13:52:00,1,0
U361,T9261,25.3096,66.5776,25.5437,66.1546,16.42,34.16747205306453,Low,Fog,Bus,2025-01-29 04:14:00,2,0
U362,T9262,25.4702,66.5094,25.1731,66.1617,27.57,16.310344494036727,High,Fog,Bike,2025-01-11 18:32:00,5,1
U363,T9263,25.0989,66.9404,25.4849,66.5502,16.01,49.63926070914962,Low,Clear,Car,2025-01-29 12:22:00,2,0
U364,T9264,24.0895,67.1447,23.7805,67.6302,9.03,20.331810400447786,High,Clear,Car,2025-01-10 14:59:00,4,0
U365,T9265,24.1249,67.4659,23.6696,67.0754,2.29,28.519914279417474,High,Clear,Bike,2025-01-01 17:21:00,2,0
U366,T9266,24.5789,67.4184,24.3471,67.6746,18.08,44.84233940835438,Medium,Clear,Bus,2025-01-27 00:38:00,0,0
U367,T9267,24.5452,67.9438,24.2275,67.9638,13.78,37.75027512597118,Low,Rain,Car,2025-01-10 00:27:00,4,0
U368,T9268,25.0749,67.4535,24.6712,67.8699,29.82,25.97182493937101,Medium,Clear,Bus,2025-01-01 00:39:00,2,0
U369,T9269,24.8861,67.1131,24.9542,67.2437,27.8,31.69399873805587,Medium,Clear,Bus,2025-01-06 20:02:00,0,0
U370,T9270,24.6894,67.6503,25.0386,68.0496,20.72,39.96839294776694,Low,Clear,Bike,2025-01-16 02:43:00,3,0
U371,T9271,24.3583,67.6199,24.3463,67.6884,6.35,10.705980792776863,High,Clear,Bus,2025-01-19 15:16:00,6,1
U372,T9272,25.4576,67.3959,25.5539,67.4609,24.8,41.76343767063683,Medium,Rain,Bike,2025-01-21 08:37:00,1,0
U373,T9273,25.4205,67.9999,25.7212,68.4518,12.33,40.327423183838945,Low,Clear,Bus,2025-01-20 23:30:00,0,0
U374,T9274,24.8783,66.9062,24.6627,67.2561,27.48,29.953527880887357,Medium,Clear,Bus,2025-01-07 02:00:00,1,0
U375,T9275,25.1517,67.2887,24.6624,66.9112,14.92,32.69157913478183,High,Clear,Bike,2025-01-30 00:32:00,3,0
U376,T9276,25.2628,67.9801,25.0206,67.7791,24.43,46.15817812281155,Low,Clear,Bus,2025-01-12 21:09:00,6,1
U377,T9277,24.477,66.7784,24.2323,67.2779,23.54,65.56329439759229,Low,Clear,Bike,2025-01-05 01:43:00,6,1
U378,T9278,25.4785,66.695,25.8541,66.8801,23.95,18.128258264234102,High,Clear,Car,2025-01-05 18:53:00,6,1
U379,T9279,24.8694,67.2119,24.543,66.9301,19.53,29.771844928236906,High,Clear,Bus,2025-01-23 17:08:00,3,0
U380,T9280,24.9887,67.12,24.7632,66.6793,11.97,65.42078729216868,Low,Clear,Car,2025-01-01 21:34:00,2,0
U381,T9281,24.8156,67.4942,24.9943,67.8272,2.31,40.76356490854763,Low,Rain,Bike,2025-01-14 07:03:00,1,0
U382,T9282,25.2848,67.6523,25.0553,67.8802,15.52,34.515117325228296,Medium,Rain,Bus,2025-01-14 19:32:00,1,0
U383,T9283,25.4467,66.6709,25.9261,66.9767,19.46,28.06936823547201,High,Clear,Car,2025-01-17 12:17:00,4,0
U384,T9284,25.4427,66.8019,25.2472,66.5683,9.27,58.1174339096869,Low,Clear,Car,2025-01-30 16:07:00,3,0
U385,T9285,24.9035,67.0418,24.4455,66.6481,28.87,67.02413061771105,Low,Clear,Car,2025-01-01 04:37:00,2,0
U386,T9286,24.0704,66.5405,24.5422,66.1673,7.61,44.19377936268063,Low,Clear,Car,2025-01-18 21:57:00,5,1
U387,T9287,24.2573,66.7208,23.8315,66.8507,13.44,41.220207559200986,Medium,Rain,Bike,2025-01-04 22:25:00,5,1
U388,T9288,24.6308,67.0957,24.8431,67.5047,15.89,67.10559899669947,Low,Clear,Bus,2025-01-25 06:53:00,5,1
U389,T9289,24.1604,66.8394,23.663,66.6676,10.25,51.758920576646865,Medium,Clear,Car,2025-01-16 11:26:00,3,0
U390,T9290,24.6331,67.7183,24.7208,67.4551,9.27,25.356511421375338,High,Clear,Car,2025-01-04 09:14:00,5,1
U391,T9291,25.1117,67.8398,25.3344,68.1687,1.39,21.83032484250351,High,Rain,Car,2025-01-19 22:10:00,6,1
U392,T9292,24.6749,67.6861,25.1383,67.4542,24.89,30.444746914497713,High,Clear,Car,2025-01-13 17:09:00,0,0
U393,T9293,25.441,67.3827,25.9081,67.2664,28.35,24.175785770426888,High,Clear,Bike,2025-01-11 17:04:00,5,1
U394,T9294,24.8823,67.9053,24.8091,67.4827,12.35,15.342930055595291,High,Clear,Bike,2025-01-05 00:25:00,6,1
U395,T9295,25.2029,67.4385,25.6137,67.2907,17.17,17.26212427136612,High,Clear,Car,2025-01-14 20:20:00,1,0
U396,T9296,24.5985,67.9752,24.4398,68.4068,21.54,33.844756026767506,High,Clear,Car,2025-01-15 22:41:00,2,0
U397,T9297,24.1207,66.6087,24.1901,66.2622,17.21,33.6520839746754,Low,Clear,Car,2025-01-01 12:42:00,2,0
U398,T9298,25.4964,67.6398,25.6964,67.462,19.98,50.48471835218681,Medium,Clear,Car,2025-01-25 03:47:00,5,1
U399,T9299,24.5871,66.5822,24.6525,66.4975,28.09,26.97169173008389,High,Clear,Bike,2025-01-04 13:23:00,5,1
U400,T9300,25.3292,67.349,24.9622,67.1377,21.12,25.223242037534636,Medium,Rain,Bus,2025-01-05 13:50:00,6,1
U401,T9301,25.3951,66.6554,25.5473,67.1454,13.62,36.825528095821944,Medium,Clear,Car,2025-01-04 19:04:00,5,1
U402,T9302,24.762,67.7303,24.9767,67.389,16.66,32.56093583601494,High,Clear,Bike,2025-01-09 14:59:00,3,0
U403,T9303,24.1276,67.2842,24.387,67.3902,17.89,32.31679844099169,High,Clear,Bus,2025-01-09 18:00:00,3,0
U404,T9304,25.3167,66.939,25.2653,66.9131,8.5,40.39042815389115,Low,Clear,Bus,2025-01-09 22:32:00,3,0
U405,T9305,25.1159,67.4512,25.3884,67.5991,2.34,31.146581111367688,Low,Rain,Car,2025-01-04 07:54:00,5,1
U406,T9306,24.4542,67.5148,24.8194,67.3625,3.58,35.504996662662016,Medium,Clear,Car,2025-01-25 19:45:00,5,1
U407,T9307,25.3914,67.6051,24.9992,67.129,9.21,33.90750908804748,Low,Fog,Bus,2025-01-01 13:32:00,2,0
U408,T9308,25.0477,67.0797,25.1784,66.7611,22.57,37.486652050716884,Low,Clear,Bike,2025-01-02 02:42:00,3,0
U409,T9309,24.342,67.1858,24.6086,67.3378,24.86,30.604421493849543,Medium,Clear,Bus,2025-01-28 17:30:00,1,0
U410,T9310,24.4456,67.0779,24.2831,67.4515,8.94,25.120284497353026,Medium,Fog,Bike,2025-01-14 17:43:00,1,0
U411,T9311,24.231,67.7273,24.608,67.4779,7.43,49.86529627613993,Medium,Clear,Bus,2025-01-30 18:50:00,3,0
U412,T9312,25.4547,67.3459,25.5222,67.6004,2.88,42.06283460115577,Medium,Clear,Bike,2025-01-03 01:12:00,4,0
U413,T9313,25.2951,66.7052,25.5126,66.2729,11.0,57.837830753692316,Low,Clear,Bike,2025-01-23 00:12:00,3,0
U414,T9314,24.0354,67.5771,24.1746,68.0342,7.46,59.15886699978383,Low,Clear,Car,2025-01-28 00:55:00,1,0
U415,T9315,24.1239,67.6809,24.0752,67.9471,29.87,43.79201730335018,Medium,Clear,Bike,2025-01-15 02:43:00,2,0
U416,T9316,24.5618,67.3477,24.5507,67.6606,12.32,40.58882332125127,Medium,Rain,Car,2025-01-30 23:25:00,3,0
U417,T9317,24.0489,67.0934,23.6967,66.6119,9.93,58.77027780651884,Low,Clear,Bus,2025-01-20 12:15:00,0,0
U418,T9318,24.4632,67.8263,24.7839,68.1193,23.0,31.69331293770963,Low,Clear,Bike,2025-01-24 03:23:00,4,0
U419,T9319,24.032,67.8565,24.5132,67.6472,10.59,49.737654347622836,Low,Clear,Car,2025-01-26 03:20:00,6,1
U420,T9320,24.5675,67.8723,24.8479,67.834,2.77,35.78904069938233,Low,Clear,Bike,2025-01-23 03:41:00,3,0
U421,T9321,24.9884,66.8039,25.2905,66.5156,19.96,56.1583386431566,Low,Clear,Bus,2025-01-03 11:49:00,4,0
U422,T9322,24.4264,67.4782,24.7139,67.4553,22.81,36.18123617485566,High,Clear,Car,2025-01-07 19:38:00,1,0
U423,T9323,24.1225,66.787,23.9906,66.3836,15.04,36.6506999315332,Low,Clear,Car,2025-01-23 00:44:00,3,0
U424,T9324,24.3804,66.9008,24.4894,66.9902,8.74,32.449114265930085,Low,Clear,Bus,2025-01-02 02:13:00,3,0
U425,T9325,24.1434,66.8326,24.5161,67.0953,26.08,24.36696612109739,High,Clear,Car,2025-01-10 09:27:00,4,0
U426,T9326,24.6146,66.8199,24.6634,66.5136,27.93,66.26234309514687,Low,Clear,Bike,2025-01-13 14:59:00,0,0
U427,T9327,24.8172,67.881,24.435,67.5277,22.58,33.390617590894294,High,Clear,Car,2025-01-30 02:07:00,3,0
U428,T9328,24.1851,67.9632,24.4778,67.5485,19.6,47.45035999173692,Medium,Clear,Car,2025-01-07 16:42:00,1,0
U429,T9329,24.7915,66.755,25.0528,66.7898,20.98,29.057701446395416,Low,Clear,Bus,2025-01-12 11:34:00,6,1
U430,T9330,25.3571,67.8417,25.4917,68.1799,2.27,29.414558434601915,High,Clear,Bike,2025-01-09 21:43:00,3,0
U431,T9331,25.2492,67.5082,25.1495,67.7685,25.89,55.3258809339815,Low,Clear,Car,2025-01-09 01:21:00,3,0
U432,T9332,25.205,67.5877,25.5898,67.2954,5.04,59.4395286048801,Low,Clear,Car,2025-01-06 21:49:00,0,0
U433,T9333,25.2178,67.7043,24.8747,67.831,13.76,51.19641728996516,Medium,Clear,Bus,2025-01-30 03:42:00,3,0
U434,T9334,24.2502,67.5918,24.1559,67.5369,3.57,24.22403530680437,High,Clear,Bike,2025-01-16 16:10:00,3,0
U435,T9335,24.8957,67.5975,25.1239,68.0066,10.86,12.838973060448424,High,Rain,Car,2025-01-30 06:09:00,3,0
U436,T9336,24.8045,66.8751,24.8578,66.7285,10.24,44.36848861400692,Low,Fog,Car,2025-01-23 13:04:00,3,0
U437,T9337,24.4587,67.0434,24.6521,66.8035,14.59,23.124981829672926,High,Rain,Bike,2025-01-14 06:53:00,1,0
U438,T9338,24.2605,66.8606,23.8893,66.9858,12.29,22.481314531583518,High,Clear,Car,2025-01-09 17:05:00,3,0
U439,T9339,24.8364,67.9397,24.577,68.3271,9.82,17.38388680169342,High,Clear,Bike,2025-01-12 03:08:00,6,1
U440,T9340,24.5765,67.881,24.5338,67.4236,1.84,27.515050905491773,High,Clear,Bus,2025-01-03 18:13:00,4,0
U441,T9341,24.8907,67.0038,24.9162,67.2755,14.57,47.67863373667597,Low,Clear,Car,2025-01-10 04:35:00,4,0
U442,T9342,24.8406,66.7049,24.4858,66.9552,2.98,60.80666366149957,Low,Clear,Car,2025-01-04 04:57:00,5,1
U443,T9343,24.6217,67.4275,24.5906,67.3584,12.36,42.31819671790467,Low,Clear,Bus,2025-01-08 04:36:00,2,0
U444,T9344,25.3416,67.0687,25.6898,66.9173,6.63,29.2833463912263,High,Clear,Bike,2025-01-01 18:33:00,2,0
U445,T9345,24.2119,67.0759,23.8145,67.2062,22.63,45.240588772563044,Medium,Clear,Bus,2025-01-15 06:49:00,2,0
U446,T9346,24.2065,67.0257,24.5427,66.9216,26.0,32.21694550279382,Low,Fog,Bus,2025-01-03 12:47:00,4,0
U447,T9347,25.4655,66.8352,25.7791,66.7351,8.97,40.346464150270506,Medium,Clear,Bus,2025-01-11 18:25:00,5,1
U448,T9348,24.194,67.3326,24.1442,67.8274,21.38,20.132868168029013,High,Clear,Car,2025-01-21 10:32:00,1,0
U449,T9349,25.0817,67.8227,25.2655,68.1077,1.08,56.89190658831194,Low,Clear,Bus,2025-01-15 21:03:00,2,0
U450,T9350,24.659,67.558,24.2178,67.9567,6.11,31.68684895575332,Low,Clear,Bike,2025-01-12 14:15:00,6,1
U451,T9351,24.1615,67.366,24.2693,67.8295,12.05,50.9557685145172,Medium,Clear,Bus,2025-01-03 19:20:00,4,0
U452,T9352,25.4355,66.715,25.7415,66.46,5.94,18.78553419773645,High,Clear,Bus,2025-01-10 21:09:00,4,0
U453,T9353,24.78,67.2509,25.2788,67.6322,22.82,29.245975471265254,Medium,Clear,Car,2025-01-21 03:51:00,1,0
U454,T9354,24.1372,67.9733,24.4259,68.0359,16.2,33.93497211867785,Medium,Fog,Car,2025-01-18 14:36:00,5,1
U455,T9355,25.4285,67.0727,25.8203,66.7798,15.25,68.1504662141637,Low,Clear,Bike,2025-01-16 04:23:00,3,0
U456,T9356,25.1219,66.8801,24.9433,67.2405,3.25,66.39971352041815,Low,Clear,Bus,2025-01-18 22:12:00,5,1
U457,T9357,25.2861,67.172,25.0456,67.4709,14.18,20.706894986581656,Medium,Clear,Bus,2025-01-30 09:55:00,3,0
U458,T9358,25.1459,67.2235,24.8251,66.8845,23.63,34.29007199768483,Medium,Clear,Bike,2025-01-30 14:43:00,3,0
U459,T9359,24.7657,66.7347,24.4711,66.2785,18.94,27.59183016172109,High,Clear,Bike,2025-01-29 13:47:00,2,0
U460,T9360,24.9298,66.6219,25.2795,67.0564,21.06,35.429184121780786,Low,Clear,Bike,2025-01-04 01:38:00,5,1
U461,T9361,25.4613,66.6423,25.7617,66.6799,28.54,70.90767305035833,Low,Clear,Bike,2025-01-02 04:26:00,3,0
U462,T9362,24.8514,67.3135,25.2132,67.6736,6.44,25.396003169319474,High,Clear,Bus,2025-01-25 07:02:00,5,1
U463,T9363,24.6594,67.7847,24.6383,67.3486,6.07,47.915398469774665,Low,Rain,Bike,2025-01-11 11:05:00,5,1
U464,T9364,24.2414,67.2374,24.2173,67.2783,24.24,13.20398359067379,High,Rain,Car,2025-01-24 02:27:00,4,0
U465,T9365,24.4235,67.7641,24.1842,68.2066,1.74,42.03720702919194,Medium,Rain,Car,2025-01-02 05:46:00,3,0
U466,T9366,24.2197,66.5128,23.8113,66.1523,16.73,26.88055053347072,High,Clear,Bike,2025-01-27 12:25:00,0,0
U467,T9367,24.9085,67.4904,25.2123,67.812,16.17,49.21542620072493,Medium,Clear,Car,2025-01-17 07:41:00,4,0
U468,T9368,24.1179,66.5509,23.6229,66.6263,13.09,44.71304633320707,Low,Clear,Bus,2025-01-18 15:05:00,5,1
U469,T9369,25.1096,66.7175,24.9768,66.4849,6.2,46.507206986562935,Low,Clear,Bus,2025-01-28 00:30:00,1,0
U470,T9370,25.4055,67.9468,25.5136,68.0322,13.28,43.65959174660047,Low,Clear,Bus,2025-01-16 01:43:00,3,0
U471,T9371,24.2981,67.2177,24.7926,67.1549,26.77,22.522725925206107,Medium,Clear,Car,2025-01-23 12:06:00,3,0
U472,T9372,24.8096,66.5547,25.135,66.5176,14.0,28.378403508386963,Medium,Clear,Bike,2025-01-22 16:42:00,2,0
U473,T9373,24.0093,67.9597,24.401,68.0128,7.99,14.508790315084537,High,Fog,Bus,2025-01-04 12:27:00,5,1
U474,T9374,24.8121,67.051,24.3581,67.3292,1.23,35.772081671563484,Medium,Clear,Bike,2025-01-13 02:47:00,0,0
U475,T9375,24.2979,67.1498,24.62,67.5418,17.84,28.725360960337994,Low,Clear,Bike,2025-01-19 12:13:00,6,1
U476,T9376,24.362,67.2484,24.2406,67.2272,22.06,66.91325550901813,Low,Clear,Bike,2025-01-25 20:34:00,5,1
U477,T9377,24.7184,67.8353,24.809,67.7596,1.42,24.77500461427712,High,Fog,Bus,2025-01-30 18:24:00,3,0
U478,T9378,24.2246,66.775,24.3548,66.3067,3.11,30.076871593767677,High,Clear,Car,2025-01-04 05:23:00,5,1
U479,T9379,24.2337,66.587,24.2379,66.9794,22.96,26.245362639961165,High,Clear,Bike,2025-01-19 09:37:00,6,1
U480,T9380,24.5626,67.5144,24.7229,67.1695,12.9,17.593140447085407,High,Clear,Bus,2025-01-26 08:44:00,6,1
U481,T9381,24.1875,66.689,24.2556,66.6561,21.0,42.480959097763254,Low,Rain,Bike,2025-01-20 11:58:00,0,0
U482,T9382,25.4154,67.3769,25.1187,67.8409,8.76,15.500362433511476,High,Clear,Bus,2025-01-09 09:42:00,3,0
U483,T9383,24.267,66.5687,24.6393,66.5374,22.74,38.07335015980598,Medium,Clear,Car,2025-01-21 12:12:00,1,0
U484,T9384,24.8908,67.1567,25.0986,67.6267,23.63,54.542526246232214,Low,Clear,Bike,2025-01-07 02:18:00,1,0
U485,T9385,25.0816,66.6896,25.0458,66.5756,22.99,53.59637840006642,Low,Clear,Bus,2025-01-25 12:10:00,5,1
U486,T9386,24.0009,67.9146,23.6812,68.305,18.76,28.666148149086993,High,Clear,Bus,2025-01-10 10:46:00,4,0
U487,T9387,24.3482,67.5613,24.3403,67.8402,13.67,43.91881641878734,Low,Clear,Bike,2025-01-07 20:33:00,1,0
U488,T9388,24.2763,67.364,23.9045,67.4293,8.24,26.41561310538865,High,Clear,Car,2025-01-03 16:10:00,4,0
U489,T9389,24.5889,67.0531,24.5188,66.7724,29.59,31.55737672831564,Low,Clear,Bus,2025-01-23 14:37:00,3,0
U490,T9390,24.2025,67.5324,23.959,67.1698,16.31,52.53251440075861,Low,Rain,Car,2025-01-29 16:05:00,2,0
U491,T9391,24.8641,66.7241,24.6126,66.6584,21.23,29.417975965704628,Low,Clear,Car,2025-01-21 11:42:00,1,0
U492,T9392,24.3199,67.5874,24.7361,67.9572,2.88,41.32576989941863,Medium,Clear,Bus,2025-01-29 19:47:00,2,0
U493,T9393,24.4905,67.9411,24.4573,67.6457,8.38,19.193825318423766,Medium,Fog,Bus,2025-01-29 08:05:00,2,0
U494,T9394,24.7108,67.8802,24.6464,68.2391,2.8,28.080567423057325,Low,Rain,Bike,2025-01-24 14:34:00,4,0
U495,T9395,25.125,67.0722,25.6163,66.7142,15.61,38.418309551964846,Medium,Clear,Bike,2025-01-14 10:53:00,1,0
U496,T9396,24.6933,67.2908,24.9397,67.2334,25.62,20.9809674270221,High,Clear,Bus,2025-01-04 23:11:00,5,1
U497,T9397,25.0667,67.6402,25.4762,67.3778,1.2,41.34078218119243,Low,Fog,Car,2025-01-25 15:45:00,5,1
U498,T9398,24.6035,66.6,24.851,66.2667,17.54,16.448448048262357,High,Rain,Car,2025-01-08 12:55:00,2,0
U499,T9399,24.4511,67.2285,24.5556,67.5505,28.39,17.365056100347466,High,Clear,Car,2025-01-09 01:46:00,3,0
U500,T9400,24.3325,67.6442,24.6789,67.323,29.6,38.08244457222574,Low,Rain,Car,2025-01-22 11:46:00,2,0
U501,T9401,24.546,67.9291,24.3308,68.0427,16.55,36.323587959679365,Medium,Clear,Car,2025-01-25 17:44:00,5,1
U502,T9402,24.0231,67.0299,24.4729,67.4279,14.56,21.458487264545568,Medium,Clear,Bus,2025-01-27 08:16:00,0,0
U503,T9403,25.3072,67.692,25.6212,67.8817,6.86,50.04863279335237,Low,Clear,Bike,2025-01-02 21:53:00,3,0
U504,T9404,24.5623,67.1791,24.6373,67.0789,5.0,42.741708646127286,Medium,Clear,Bike,2025-01-17 06:24:00,4,0
U505,T9405,24.2818,67.7012,24.5773,67.869,11.54,33.18600764155538,Medium,Clear,Car,2025-01-07 06:12:00,1,0
U506,T9406,24.5166,67.1777,24.3478,67.4368,2.33,25.52865748808047,High,Clear,Bike,2025-01-28 19:29:00,1,0
U507,T9407,25.0254,66.6018,24.5918,66.5461,25.54,52.32913999587774,Low,Clear,Bus,2025-01-15 20:00:00,2,0
U508,T9408,25.2267,67.233,25.145,67.3799,14.94,14.639280740140432,High,Clear,Car,2025-01-27 10:19:00,0,0
U509,T9409,24.8741,66.9682,24.7717,67.0287,10.32,31.847750275367193,Medium,Clear,Bus,2025-01-25 18:25:00,5,1
U510,T9410,24.0954,66.9495,23.7345,66.6621,24.97,33.825071909343194,Medium,Clear,Bike,2025-01-03 10:21:00,4,0
U511,T9411,24.2172,66.5284,24.5519,66.8883,17.43,18.973035654104823,High,Clear,Bike,2025-01-14 13:28:00,1,0
U512,T9412,24.6662,66.7347,24.2896,66.9178,21.58,48.25129783204716,Medium,Clear,Car,2025-01-09 19:04:00,3,0
U513,T9413,24.5918,67.0836,24.1443,67.3234,26.57,16.89350127768678,High,Clear,Car,2025-01-19 18:31:00,6,1
U514,T9414,24.0038,67.6618,23.5543,67.1645,29.66,63.96606841575178,Low,Clear,Bike,2025-01-14 06:07:00,1,0
U515,T9415,25.3931,66.9312,25.2719,66.4954,11.41,28.89838081154393,Low,Rain,Car,2025-01-12 22:50:00,6,1
U516,T9416,25.0514,67.4851,25.3022,67.8565,9.48,23.215812715158048,High,Clear,Bike,2025-01-26 15:27:00,6,1
U517,T9417,25.2528,67.1172,25.4445,67.2906,28.28,54.566188803406455,Low,Clear,Car,2025-01-23 05:54:00,3,0
U518,T9418,24.3774,67.5198,24.4999,67.7947,7.39,28.20881414928212,Medium,Clear,Car,2025-01-21 15:47:00,1,0
